provinceName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,date
山东省,14,760,0,739,7,2020-03-13
湖北省,13171,67786,0,51553,3062,2020-03-13
北京市,86,436,0,342,8,2020-03-13
广东省,52,1356,0,1296,8,2020-03-13
湖南省,10,1018,0,1004,4,2020-03-13
四川省,36,539,0,500,3,2020-03-13
贵州省,4,146,0,140,2,2020-03-13
江苏省,1,631,0,630,0,2020-03-13
山东省,15,760,0,739,6,2020-03-13
黑龙江省,23,482,0,446,13,2020-03-13
广西壮族自治区,7,252,0,243,2,2020-03-13
上海市,22,346,0,321,3,2020-03-13
河北省,2,318,0,310,6,2020-03-13
重庆市,6,576,0,564,6,2020-03-13
黑龙江省,28,482,0,441,13,2020-03-12
吉林省,0,93,0,92,1,2020-03-12
四川省,38,539,0,498,3,2020-03-12
湖北省,14407,67781,0,50318,3056,2020-03-12
四川省,40,539,0,496,3,2020-03-12
湖南省,15,1018,0,999,4,2020-03-12
辽宁省,12,125,0,112,1,2020-03-12
山西省,1,133,0,132,0,2020-03-12
天津市,1,136,0,132,3,2020-03-12
山东省,20,760,0,734,6,2020-03-12
上海市,20,344,0,321,3,2020-03-12
湖北省,14409,67781,0,50316,3056,2020-03-12
河北省,4,318,0,308,6,2020-03-12
河南省,2,1273,0,1249,22,2020-03-12
江苏省,2,631,0,629,0,2020-03-12
广东省,59,1356,0,1289,8,2020-03-12
四川省,41,539,0,495,3,2020-03-12
海南省,2,168,0,160,6,2020-03-12
江西省,0,935,0,934,1,2020-03-12
广东省,11,1356,0,1288,8,2020-03-12
陕西省,14427,245,0,232,2,2020-03-12
湖北省,17,67781,0,50298,3056,2020-03-12
浙江省,93,1215,0,1197,1,2020-03-12
北京市,3,435,0,334,8,2020-03-12
江苏省,7,631,0,628,0,2020-03-12
贵州省,42,146,0,137,2,2020-03-12
四川省,16,539,0,494,3,2020-03-12
湖南省,21,1018,0,998,4,2020-03-12
山东省,9,760,0,733,6,2020-03-12
广西壮族自治区,29,252,0,241,2,2020-03-12
黑龙江省,16,482,0,440,13,2020-03-12
重庆市,48,576,0,554,6,2020-03-12
四川省,37,539,0,488,3,2020-03-11
甘肃省,33,127,0,88,2,2020-03-11
黑龙江省,28,482,0,436,13,2020-03-11
山东省,12,760,0,726,6,2020-03-11
广西壮族自治区,15593,252,0,238,2,2020-03-11
湖北省,66,67773,0,49134,3046,2020-03-11
广东省,29,1356,0,1282,8,2020-03-11
山东省,19,760,0,725,6,2020-03-11
浙江省,12,1215,0,1195,1,2020-03-11
陕西省,3,245,0,232,1,2020-03-11
宁夏回族自治区,33,75,0,72,0,2020-03-11
山东省,2,760,0,721,6,2020-03-11
河南省,15665,1273,0,1249,22,2020-03-11
湖北省,21,67773,0,49062,3046,2020-03-11
重庆市,13,576,0,549,6,2020-03-11
陕西省,51,245,0,231,1,2020-03-11
四川省,3,539,0,485,3,2020-03-11
内蒙古自治区,21,75,0,71,1,2020-03-11
上海市,11,344,0,320,3,2020-03-11
贵州省,32,146,0,133,2,2020-03-11
山东省,21,759,0,721,6,2020-03-11
浙江省,63,1215,0,1193,1,2020-03-11
广东省,2,1353,0,1282,8,2020-03-11
江西省,15671,935,0,932,1,2020-03-11
湖北省,101,67773,0,49056,3046,2020-03-11
北京市,52,435,0,326,8,2020-03-11
四川省,19,539,0,484,3,2020-03-11
湖南省,1,1018,0,995,4,2020-03-11
河南省,13,1272,0,1249,22,2020-03-11
广西壮族自治区,15,252,0,237,2,2020-03-11
广西壮族自治区,34,252,0,235,2,2020-03-11
黑龙江省,23,482,0,435,13,2020-03-11
重庆市,2,576,0,547,6,2020-03-11
山西省,16993,133,0,131,0,2020-03-11
湖北省,35,67760,0,47743,3024,2020-03-10
甘肃省,23,125,0,88,2,2020-03-10
浙江省,58,1215,0,1191,1,2020-03-10
四川省,2,539,0,478,3,2020-03-10
天津市,60,136,0,131,3,2020-03-10
四川省,26,539,0,476,3,2020-03-10
浙江省,71,1215,0,1188,1,2020-03-10
广东省,16995,1353,0,1274,8,2020-03-10
湖北省,16999,67760,0,47741,3024,2020-03-10
湖北省,61,67760,0,47737,3024,2020-03-10
四川省,24,539,0,475,3,2020-03-10
湖南省,16,1018,0,990,4,2020-03-10
陕西省,27,245,0,228,1,2020-03-10
浙江省,4,1215,0,1187,1,2020-03-10
江苏省,33,631,0,627,0,2020-03-10
山东省,17002,758,0,719,6,2020-03-10
湖北省,28,67760,0,47734,3024,2020-03-10
浙江省,48,1215,0,1186,1,2020-03-10
山东省,7,758,0,704,6,2020-03-10
江苏省,22,631,0,624,0,2020-03-10
上海市,31,344,0,319,3,2020-03-10
浙江省,17146,1215,0,1183,1,2020-03-10
湖北省,72,67760,0,47590,3024,2020-03-10
广东省,62,1353,0,1273,8,2020-03-10
四川省,5,539,0,474,3,2020-03-10
山西省,63,133,0,128,0,2020-03-10
四川省,73,539,0,473,3,2020-03-10
广东省,75,1353,0,1272,8,2020-03-10
广东省,20,1353,0,1270,8,2020-03-10
上海市,17149,342,0,319,3,2020-03-10
湖北省,65,67760,0,47587,3024,2020-03-10
四川省,13,539,0,471,3,2020-03-10
辽宁省,36,125,0,111,1,2020-03-10
浙江省,7,1215,0,1178,1,2020-03-10
江西省,26,935,0,927,1,2020-03-10
湖南省,15,1018,0,988,4,2020-03-10
江苏省,101,631,0,622,0,2020-03-10
贵州省,66,146,0,129,2,2020-03-10
北京市,49,429,0,320,8,2020-03-10
四川省,16,539,0,470,3,2020-03-10
山东省,17151,758,0,703,6,2020-03-10
广西壮族自治区,14,252,0,234,2,2020-03-10
湖北省,34,67760,0,47585,3024,2020-03-10
辽宁省,28,125,0,110,1,2020-03-10
黑龙江省,1,481,0,434,13,2020-03-10
重庆市,18247,576,0,542,6,2020-03-10
吉林省,38,93,0,91,1,2020-03-09
湖北省,35,67743,0,46488,3008,2020-03-09
黑龙江省,34,481,0,430,13,2020-03-09
重庆市,45,576,0,535,6,2020-03-09
甘肃省,37,124,0,88,2,2020-03-09
黑龙江省,18248,481,0,423,13,2020-03-09
黑龙江省,6,481,0,431,13,2020-03-09
湖北省,52,67743,0,46487,3008,2020-03-09
山西省,18250,133,0,127,0,2020-03-09
山东省,3,758,0,700,6,2020-03-09
湖北省,84,67743,0,46485,3008,2020-03-09
天津市,38,136,0,130,3,2020-03-09
广东省,18251,1352,0,1260,8,2020-03-09
浙江省,70,1215,0,1176,1,2020-03-09
湖北省,10,67743,0,46485,3007,2020-03-09
四川省,53,539,0,466,3,2020-03-09
江苏省,42,631,0,621,0,2020-03-09
山东省,18285,758,0,699,6,2020-03-09
重庆市,40,576,0,528,6,2020-03-09
湖北省,18303,67743,0,46451,3007,2020-03-09
浙江省,105,1215,0,1174,1,2020-03-09
湖北省,105,67743,0,46433,3007,2020-03-09
北京市,71,428,0,315,8,2020-03-09
山东省,47,758,0,647,6,2020-03-09
四川省,43,539,0,465,3,2020-03-09
黑龙江省,35,481,0,421,13,2020-03-09
浙江省,24,1215,0,1171,1,2020-03-09
重庆市,21,576,0,527,6,2020-03-09
湖南省,20,1018,0,979,4,2020-03-09
上海市,13,342,0,315,3,2020-03-09
贵州省,11,146,0,123,2,2020-03-09
广西壮族自治区,4,252,0,230,2,2020-03-09
江苏省,17,631,0,618,0,2020-03-09
江西省,19486,935,0,923,1,2020-03-09
天津市,89,136,0,129,3,2020-03-09
陕西省,56,245,0,227,1,2020-03-08
湖北省,35,67707,0,45235,2986,2020-03-08
广东省,19499,1352,0,1256,7,2020-03-08
黑龙江省,72,481,0,412,13,2020-03-08
甘肃省,46,124,0,87,2,2020-03-08
湖北省,19568,67707,0,45222,2986,2020-03-08
四川省,110,539,0,464,3,2020-03-08
湖南省,19645,1018,0,968,4,2020-03-08
湖北省,113,67707,0,45153,2986,2020-03-08
山东省,19,758,0,642,6,2020-03-08
湖北省,53,67707,0,45076,2986,2020-03-08
山东省,20,758,0,639,6,2020-03-08
江苏省,114,631,0,612,0,2020-03-08
浙江省,19690,1215,0,1161,1,2020-03-08
江苏省,15,631,0,611,0,2020-03-08
山东省,0,758,0,638,6,2020-03-08
湖北省,93,67707,0,45031,2986,2020-03-08
江西省,77,935,0,919,1,2020-03-08
新疆维吾尔自治区,54,76,0,73,3,2020-03-08
广东省,48,1352,0,1252,7,2020-03-08
四川省,15,539,0,459,3,2020-03-08
浙江省,4,1215,0,1160,1,2020-03-08
湖南省,3,1018,0,966,4,2020-03-08
辽宁省,0,125,0,109,1,2020-03-08
内蒙古自治区,25,75,0,70,1,2020-03-08
河南省,3,1272,0,1247,22,2020-03-08
安徽省,95,990,0,984,6,2020-03-08
上海市,49,342,0,314,3,2020-03-08
海南省,19710,168,0,159,6,2020-03-08
广东省,57,1352,0,1250,7,2020-03-08
湖南省,21,1018,0,965,4,2020-03-08
湖北省,4,67707,0,45011,2986,2020-03-08
浙江省,112,1215,0,1157,1,2020-03-08
江苏省,27,631,0,610,0,2020-03-08
河南省,16,1272,0,1246,22,2020-03-08
北京市,3,428,0,308,8,2020-03-08
贵州省,79,146,0,117,2,2020-03-08
江西省,115,935,0,918,1,2020-03-08
安徽省,59,990,0,981,6,2020-03-08
四川省,27,539,0,457,3,2020-03-08
山东省,16,758,0,637,6,2020-03-08
黑龙江省,6,481,0,409,13,2020-03-08
广西壮族自治区,44,252,0,223,2,2020-03-08
辽宁省,32,125,0,108,1,2020-03-08
内蒙古自治区,31,75,0,68,1,2020-03-08
重庆市,25,576,0,526,6,2020-03-08
广西壮族自治区,17,252,0,218,2,2020-03-07
甘肃省,125,120,0,87,2,2020-03-07
江苏省,82,631,0,606,0,2020-03-07
辽宁省,49,125,0,107,1,2020-03-07
山东省,26,758,0,627,6,2020-03-07
四川省,5,539,0,454,3,2020-03-07
重庆市,0,576,0,521,6,2020-03-07
江苏省,6,631,0,605,0,2020-03-07
河北省,21207,318,0,307,6,2020-03-07
福建省,108,296,0,295,1,2020-03-07
河南省,4,1272,0,1244,22,2020-03-07
湖北省,21214,67666,0,43500,2959,2020-03-07
广东省,65,1352,0,1237,7,2020-03-07
福建省,60,296,0,291,1,2020-03-07
湖北省,54,67666,0,43493,2959,2020-03-07
黑龙江省,1,481,0,403,13,2020-03-07
浙江省,111,1215,0,1154,1,2020-03-07
湖南省,29,1018,0,960,4,2020-03-07
新疆维吾尔自治区,26,76,0,72,3,2020-03-07
广东省,7,1352,0,1234,7,2020-03-07
江苏省,112,631,0,602,0,2020-03-07
上海市,65,342,0,313,3,2020-03-07
内蒙古自治区,55,75,0,67,1,2020-03-07
广东省,18,1352,0,1233,7,2020-03-07
浙江省,115,1215,0,1149,1,2020-03-07
湖南省,30,1018,0,959,4,2020-03-07
江西省,88,935,0,916,1,2020-03-07
北京市,50,426,0,303,8,2020-03-07
江苏省,21239,631,0,601,0,2020-03-07
四川省,127,539,0,448,3,2020-03-07
重庆市,29,576,0,520,6,2020-03-07
湖北省,66,67666,0,43468,2959,2020-03-07
山东省,31,758,0,625,6,2020-03-07
贵州省,22628,146,0,115,2,2020-03-07
黑龙江省,72,481,0,402,13,2020-03-07
广西壮族自治区,30,252,0,219,2,2020-03-07
湖北省,25,67592,0,42033,2931,2020-03-06
黑龙江省,129,481,0,396,13,2020-03-06
甘肃省,115,119,0,87,2,2020-03-06
江西省,94,935,0,909,1,2020-03-06
广东省,85,1352,0,1216,7,2020-03-06
北京市,11,422,0,299,8,2020-03-06
四川省,4,539,0,442,3,2020-03-06
黑龙江省,22673,481,0,383,13,2020-03-06
福建省,134,296,0,284,1,2020-03-06
宁夏回族自治区,87,75,0,71,0,2020-03-06
湖北省,59,67592,0,41988,2931,2020-03-06
山东省,57,758,0,618,6,2020-03-06
黑龙江省,13,481,0,381,13,2020-03-06
湖南省,133,1018,0,955,4,2020-03-06
重庆市,101,576,0,513,6,2020-03-06
福建省,67,296,0,282,1,2020-03-06
广东省,37,1352,0,1212,7,2020-03-06
四川省,18,539,0,435,3,2020-03-06
浙江省,15,1215,0,1147,1,2020-03-06
江苏省,7,631,0,594,0,2020-03-06
陕西省,2,245,0,226,1,2020-03-06
福建省,106,296,0,280,1,2020-03-06
河南省,60,1272,0,1243,22,2020-03-06
吉林省,135,93,0,90,1,2020-03-06
四川省,72,539,0,430,3,2020-03-06
湖南省,8,1018,0,954,4,2020-03-06
山东省,134,758,0,617,6,2020-03-06
浙江省,107,1215,0,1142,1,2020-03-06
河南省,62,1272,0,1242,22,2020-03-06
广东省,33,1351,0,1210,7,2020-03-06
四川省,2,539,0,429,3,2020-03-06
湖南省,63,1018,0,952,4,2020-03-06
上海市,30,342,0,306,3,2020-03-06
新疆维吾尔自治区,7,76,0,71,3,2020-03-06
湖南省,5,1018,0,951,4,2020-03-06
上海市,3,339,0,306,3,2020-03-06
河北省,2,318,0,305,6,2020-03-06
安徽省,22695,990,0,979,6,2020-03-06
吉林省,73,93,0,89,1,2020-03-06
云南省,43,174,0,170,2,2020-03-06
湖北省,26,67592,0,41966,2931,2020-03-06
浙江省,150,1215,0,1141,1,2020-03-06
江苏省,135,631,0,588,0,2020-03-06
江西省,116,935,0,908,1,2020-03-06
山东省,108,758,0,602,6,2020-03-06
广东省,68,1351,0,1209,7,2020-03-06
北京市,33,422,0,298,8,2020-03-06
四川省,17,539,0,428,3,2020-03-06
湖南省,9,1018,0,946,4,2020-03-06
广西壮族自治区,88,252,0,217,2,2020-03-06
福建省,9,296,0,278,1,2020-03-06
河南省,58,1272,0,1241,22,2020-03-06
黑龙江省,13,481,0,380,13,2020-03-06
内蒙古自治区,23972,75,0,65,1,2020-03-06
重庆市,174,576,0,512,6,2020-03-06
甘肃省,156,102,0,87,2,2020-03-05
湖北省,111,67466,0,40592,2902,2020-03-05
山东省,48,758,0,578,6,2020-03-05
广东省,8,1351,0,1188,7,2020-03-05
四川省,7,539,0,425,3,2020-03-05
江苏省,6,631,0,583,0,2020-03-05
河北省,4,318,0,304,6,2020-03-05
山西省,90,133,0,126,0,2020-03-05
河南省,36,1272,0,1244,22,2020-03-05
吉林省,18,93,0,88,1,2020-03-05
浙江省,163,1215,0,1124,1,2020-03-05
广西壮族自治区,20,252,0,214,2,2020-03-05
福建省,9,296,0,277,1,2020-03-05
广东省,5,1351,0,1181,7,2020-03-05
福建省,76,296,0,275,1,2020-03-05
河北省,22,318,0,303,6,2020-03-05
吉林省,23990,93,0,87,1,2020-03-05
广东省,23,1351,0,1168,7,2020-03-05
湖南省,23991,1018,0,938,4,2020-03-05
福建省,175,296,0,273,1,2020-03-05
湖北省,113,67466,0,40574,2902,2020-03-05
福建省,24,296,0,272,1,2020-03-05
湖北省,92,67466,0,40573,2902,2020-03-05
山东省,10,758,0,577,6,2020-03-05
四川省,175,539,0,423,3,2020-03-05
福建省,24079,296,0,271,1,2020-03-05
浙江省,176,1215,0,1122,1,2020-03-05
内蒙古自治区,94,75,0,64,1,2020-03-05
广东省,77,1350,0,1168,7,2020-03-05
湖北省,33,67466,0,40485,2902,2020-03-05
广东省,20,1350,0,1167,7,2020-03-05
浙江省,4,1215,0,1120,1,2020-03-05
湖南省,3,1018,0,937,4,2020-03-05
上海市,179,339,0,303,3,2020-03-05
陕西省,180,245,0,224,1,2020-03-05
海南省,117,168,0,158,6,2020-03-05
新疆维吾尔自治区,78,76,0,70,3,2020-03-05
广东省,14,1350,0,1164,7,2020-03-05
广东省,182,1350,0,1163,7,2020-03-05
四川省,184,539,0,419,3,2020-03-05
湖南省,5,1018,0,936,4,2020-03-05
安徽省,51,990,0,970,6,2020-03-05
广东省,24085,1350,0,1161,7,2020-03-05
广东省,118,1350,0,1159,7,2020-03-05
天津市,96,136,0,128,3,2020-03-05
江苏省,81,631,0,580,0,2020-03-05
湖北省,52,67466,0,40479,2902,2020-03-05
四川省,33,539,0,418,3,2020-03-05
浙江省,22,1215,0,1118,1,2020-03-05
湖南省,11,1018,0,933,4,2020-03-05
江苏省,176,631,0,579,0,2020-03-05
江西省,89,935,0,901,1,2020-03-05
陕西省,37,245,0,222,1,2020-03-05
河南省,68,1272,0,1239,22,2020-03-05
山东省,113,758,0,576,6,2020-03-05
黑龙江省,98,481,0,379,13,2020-03-05
广西壮族自治区,21,252,0,213,2,2020-03-05
重庆市,11,576,0,502,6,2020-03-05
北京市,4,418,0,297,8,2020-03-05
湖南省,2,1018,0,916,4,2020-03-04
陕西省,25904,245,0,223,1,2020-03-04
内蒙古自治区,236,75,0,63,1,2020-03-04
新疆维吾尔自治区,129,76,0,69,3,2020-03-04
甘肃省,94,91,0,87,2,2020-03-04
湖北省,54,67332,0,38557,2871,2020-03-04
山东省,25,758,0,516,6,2020-03-04
四川省,210,538,0,406,3,2020-03-04
黑龙江省,133,480,0,373,13,2020-03-04
江苏省,98,631,0,577,0,2020-03-04
福建省,32,296,0,270,1,2020-03-04
广东省,28,1350,0,1133,7,2020-03-04
四川省,11,538,0,402,3,2020-03-04
浙江省,6,1213,0,1114,1,2020-03-04
福建省,5,296,0,263,1,2020-03-04
安徽省,237,990,0,956,6,2020-03-04
河北省,213,318,0,301,6,2020-03-04
吉林省,39,93,0,86,1,2020-03-04
海南省,13,168,0,158,5,2020-03-04
山东省,62,758,0,515,6,2020-03-04
广东省,37,1350,0,1130,7,2020-03-04
安徽省,14,990,0,945,6,2020-03-04
内蒙古自治区,115,75,0,61,1,2020-03-04
江苏省,25905,631,0,569,0,2020-03-04
上海市,214,338,0,298,3,2020-03-04
内蒙古自治区,117,75,0,60,1,2020-03-04
北京市,50,417,0,294,8,2020-03-04
湖北省,6,67332,0,38556,2871,2020-03-04
广东省,101,1350,0,1129,7,2020-03-04
浙江省,66,1213,0,1095,1,2020-03-04
江西省,135,935,0,884,1,2020-03-04
宁夏回族自治区,34,75,0,69,0,2020-03-04
湖南省,26,1018,0,913,4,2020-03-04
江苏省,16,631,0,565,0,2020-03-04
四川省,95,538,0,400,3,2020-03-04
福建省,40,296,0,261,1,2020-03-04
陕西省,8,245,0,218,1,2020-03-04
河南省,8,1272,0,1234,22,2020-03-04
黑龙江省,80,480,0,372,13,2020-03-04
广西壮族自治区,9,252,0,210,2,2020-03-04
吉林省,242,93,0,84,1,2020-03-04
海南省,19,168,0,155,5,2020-03-04
重庆市,9,576,0,490,6,2020-03-04
山西省,48,133,0,124,0,2020-03-04
广东省,18,1350,0,1101,7,2020-03-03
河南省,35,1272,0,1231,22,2020-03-03
天津市,3,136,0,124,3,2020-03-03
安徽省,108,990,0,936,6,2020-03-03
辽宁省,101,125,0,106,1,2020-03-03
福建省,119,296,0,260,1,2020-03-03
甘肃省,19,91,0,86,2,2020-03-03
湖南省,28174,1018,0,906,4,2020-03-03
黑龙江省,112,480,0,366,13,2020-03-03
浙江省,11,1213,0,1093,1,2020-03-03
辽宁省,69,125,0,105,1,2020-03-03
湖北省,120,67217,0,36208,2835,2020-03-03
湖南省,36,1018,0,902,4,2020-03-03
海南省,28179,168,0,152,5,2020-03-03
江苏省,243,631,0,562,0,2020-03-03
浙江省,106,1213,0,1092,1,2020-03-03
福建省,38,296,0,259,1,2020-03-03
湖北省,13,67217,0,36203,2835,2020-03-03
安徽省,12,990,0,928,6,2020-03-03
广东省,15,1350,0,1100,7,2020-03-03
四川省,250,538,0,394,3,2020-03-03
黑龙江省,43,480,0,361,13,2020-03-03
福建省,241,296,0,257,1,2020-03-03
山西省,113,133,0,120,0,2020-03-03
河北省,5,318,0,300,6,2020-03-03
内蒙古自治区,28184,75,0,59,1,2020-03-03
广东省,250,1350,0,1093,7,2020-03-03
安徽省,130,990,0,941,6,2020-03-03
山东省,114,758,0,511,6,2020-03-03
四川省,25,538,0,392,3,2020-03-03
湖南省,20,1018,0,901,4,2020-03-03
新疆维吾尔自治区,13,76,0,68,3,2020-03-03
湖北省,254,67217,0,36199,2834,2020-03-03
山东省,75,758,0,502,6,2020-03-03
浙江省,259,1213,0,1082,1,2020-03-03
湖南省,240,1018,0,900,4,2020-03-03
河南省,120,1272,0,1225,22,2020-03-03
辽宁省,41,125,0,104,1,2020-03-03
河北省,26,318,0,299,6,2020-03-03
山东省,3,758,0,498,6,2020-03-03
江苏省,15,631,0,556,0,2020-03-03
广东省,138,1350,0,1084,7,2020-03-03
广东省,118,1350,0,1103,7,2020-03-03
湖南省,64,1018,0,894,4,2020-03-03
上海市,43,338,0,294,3,2020-03-03
河南省,76,1272,0,1224,22,2020-03-03
云南省,122,174,0,169,2,2020-03-03
天津市,262,136,0,118,3,2020-03-03
浙江省,27,1213,0,1074,1,2020-03-03
北京市,20,414,0,288,8,2020-03-03
江西省,146,935,0,870,1,2020-03-03
上海市,28216,338,0,292,3,2020-03-03
江苏省,48,631,0,555,0,2020-03-03
湖南省,109,1018,0,892,4,2020-03-03
广东省,21,1350,0,1081,7,2020-03-03
河南省,15,1272,0,1223,22,2020-03-03
内蒙古自治区,101,75,0,54,1,2020-03-03
四川省,14,538,0,389,3,2020-03-03
山东省,7,758,0,497,6,2020-03-03
湖北省,30366,67217,0,36167,2834,2020-03-03
广西壮族自治区,284,252,0,202,2,2020-03-03
黑龙江省,149,480,0,358,13,2020-03-03
辽宁省,67,125,0,103,1,2020-03-03
河北省,9,318,0,297,6,2020-03-03
重庆市,6,576,0,469,6,2020-03-03
山西省,4,133,0,119,0,2020-03-03
新疆维吾尔自治区,152,76,0,66,3,2020-03-02
湖北省,111,67103,0,33934,2803,2020-03-02
广东省,88,1350,0,1059,7,2020-03-02
四川省,58,538,0,386,3,2020-03-02
安徽省,40,990,0,917,6,2020-03-02
吉林省,16,93,0,83,1,2020-03-02
新疆维吾尔自治区,136,76,0,67,3,2020-03-02
甘肃省,127,91,0,85,2,2020-03-02
四川省,45,538,0,383,3,2020-03-02
黑龙江省,154,480,0,356,13,2020-03-02
江苏省,132,631,0,543,0,2020-03-02
广西壮族自治区,21,252,0,192,2,2020-03-02
福建省,155,296,0,255,1,2020-03-02
山西省,137,133,0,117,0,2020-03-02
浙江省,114,1206,0,1069,1,2020-03-02
湖南省,59,1018,0,887,4,2020-03-02
河南省,16,1272,0,1205,22,2020-03-02
四川省,30538,538,0,381,3,2020-03-02
湖南省,292,1018,0,882,4,2020-03-02
内蒙古自治区,48,75,0,54,0,2020-03-02
四川省,44,538,0,380,3,2020-03-02
浙江省,42,1206,0,1068,1,2020-03-02
黑龙江省,28,480,0,353,13,2020-03-02
广西壮族自治区,124,252,0,191,2,2020-03-02
河北省,148,318,0,296,6,2020-03-02
湖北省,133,67103,0,33762,2803,2020-03-02
广东省,304,1350,0,1051,7,2020-03-02
福建省,292,296,0,247,1,2020-03-02
河南省,296,1272,0,1206,22,2020-03-02
上海市,115,337,0,292,3,2020-03-02
陕西省,95,245,0,216,1,2020-03-02
北京市,30,414,0,282,8,2020-03-02
浙江省,13,1206,0,1057,1,2020-03-02
湖南省,4,1018,0,881,4,2020-03-02
广东省,307,1350,0,1039,7,2020-03-02
山东省,135,758,0,460,6,2020-03-02
山东省,5,758,0,456,6,2020-03-02
黑龙江省,155,480,0,352,13,2020-03-02
安徽省,5,990,0,889,6,2020-03-02
陕西省,157,245,0,214,1,2020-03-02
吉林省,84,93,0,79,1,2020-03-02
云南省,30543,174,0,168,2,2020-03-02
广东省,154,1350,0,1036,7,2020-03-02
湖南省,309,1018,0,879,4,2020-03-02
江苏省,30,631,0,538,0,2020-03-02
辽宁省,96,122,0,103,1,2020-03-02
甘肃省,35,91,0,84,2,2020-03-02
浙江省,117,1206,0,1050,1,2020-03-02
宁夏回族自治区,120,74,0,69,0,2020-03-02
四川省,17,538,0,378,3,2020-03-02
江西省,326,935,0,850,1,2020-03-02
湖北省,52,67103,0,33757,2803,2020-03-02
浙江省,18,1205,0,1050,1,2020-03-02
广东省,53,1350,0,1034,7,2020-03-02
贵州省,22,146,0,114,2,2020-03-02
湖南省,18,1018,0,876,4,2020-03-02
山东省,170,758,0,455,6,2020-03-02
安徽省,309,990,0,888,6,2020-03-02
陕西省,125,245,0,209,1,2020-03-02
广西壮族自治区,21,252,0,188,2,2020-03-02
黑龙江省,158,480,0,350,13,2020-03-02
重庆市,61,576,0,450,6,2020-03-02
山西省,19,133,0,116,0,2020-03-02
甘肃省,14,91,0,84,2,2020-03-01
广东省,32610,1349,0,1016,7,2020-03-01
河南省,148,1272,0,1198,22,2020-03-01
河北省,111,318,0,294,6,2020-03-01
河南省,95,1272,0,1197,22,2020-03-01
天津市,23,136,0,111,3,2020-03-01
辽宁省,12,122,0,103,1,2020-03-01
四川省,9,538,0,365,3,2020-03-01
山东省,32790,758,0,443,6,2020-03-01
黑龙江省,69,480,0,342,13,2020-03-01
河北省,48,318,0,291,6,2020-03-01
浙江省,36,1205,0,1046,1,2020-03-01
河南省,23,1272,0,1189,22,2020-03-01
辽宁省,14,122,0,102,1,2020-03-01
海南省,329,168,0,149,5,2020-03-01
湖北省,313,66907,0,31536,2761,2020-03-01
湖南省,171,1018,0,866,4,2020-03-01
安徽省,161,990,0,873,6,2020-03-01
江苏省,152,631,0,536,0,2020-03-01
内蒙古自治区,128,75,0,52,0,2020-03-01
海南省,318,168,0,151,5,2020-03-01
新疆维吾尔自治区,32824,76,0,64,3,2020-03-01
湖北省,331,66907,0,31356,2761,2020-03-01
广西壮族自治区,316,252,0,181,2,2020-03-01
福建省,176,296,0,247,1,2020-03-01
陕西省,153,245,0,208,1,2020-03-01
河北省,44,318,0,289,6,2020-03-01
吉林省,9,93,0,78,1,2020-03-01
广东省,32956,1349,0,1013,7,2020-03-01
山东省,114,758,0,439,6,2020-03-01
四川省,100,538,0,364,3,2020-03-01
浙江省,18,1205,0,1043,1,2020-03-01
湖南省,129,1018,0,862,4,2020-03-01
重庆市,177,576,0,442,6,2020-03-01
山东省,333,758,0,434,6,2020-03-01
湖北省,103,66907,0,31322,2761,2020-03-01
广东省,102,1349,0,1011,7,2020-03-01
山东省,172,756,0,434,6,2020-03-01
浙江省,161,1205,0,1028,1,2020-03-01
湖南省,24,1018,0,861,4,2020-03-01
上海市,65,337,0,290,3,2020-03-01
云南省,319,174,0,163,2,2020-03-01
湖北省,20,66907,0,31190,2761,2020-03-01
安徽省,137,990,0,870,6,2020-03-01
江苏省,29,631,0,531,0,2020-03-01
山西省,32959,133,0,115,0,2020-03-01
北京市,71,413,0,276,8,2020-03-01
浙江省,15,1205,0,1027,1,2020-03-01
广东省,132,1349,0,1009,7,2020-03-01
江西省,19,935,0,831,1,2020-03-01
江苏省,359,631,0,529,0,2020-03-01
四川省,329,538,0,363,3,2020-03-01
湖南省,168,1018,0,853,4,2020-03-01
内蒙古自治区,52,75,0,51,0,2020-03-01
河南省,30,1272,0,1185,22,2020-03-01
山东省,24,756,0,431,6,2020-03-01
辽宁省,81,122,0,101,1,2020-03-01
黑龙江省,73,480,0,330,13,2020-03-01
河北省,34617,318,0,283,6,2020-03-01
湖北省,366,66907,0,31187,2761,2020-03-01
广西壮族自治区,184,252,0,179,2,2020-03-01
海南省,166,168,0,148,5,2020-03-01
重庆市,74,576,0,438,6,2020-03-01
山西省,24,133,0,114,0,2020-03-01
广东省,11,1349,0,983,7,2020-02-29
山东省,16,756,0,421,6,2020-02-29
湖南省,53,1018,0,846,4,2020-02-29
福建省,332,296,0,243,1,2020-02-29
河北省,170,318,0,282,6,2020-02-29
辽宁省,47,121,0,96,1,2020-02-29
河南省,19,1272,0,1170,21,2020-02-29
河南省,188,1272,0,1178,21,2020-02-29
湖北省,17,66337,0,28993,2727,2020-02-29
广东省,37,1349,0,976,7,2020-02-29
四川省,26,538,0,351,3,2020-02-29
黑龙江省,34680,480,0,301,13,2020-02-29
广西壮族自治区,167,252,0,176,2,2020-02-29
天津市,39,136,0,109,3,2020-02-29
新疆维吾尔自治区,31,76,0,62,3,2020-02-29
海南省,27,168,0,147,5,2020-02-29
福建省,28,296,0,242,1,2020-02-29
